#  Table f275w.UVIS2.fits[1]  Fri 11:54:38 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

  374           2073.     7.010000E-7
  375           2074.     7.318187E-7
  376           2075.     7.627382E-7
  377           2076.     7.937584E-7
  378           2077.     8.248795E-7
  379           2078.     8.561023E-7
  380           2079.     8.874264E-7
  381           2080.     9.188524E-7
  382           2081.     9.688382E-7
  383           2082.     1.055192E-6
  384           2083.     1.141844E-6
  385           2084.     1.228797E-6
  386           2085.     1.316049E-6
  387           2086.     1.403602E-6
  388           2087.     1.491457E-6
  389           2088.     1.579613E-6
  390           2089.     1.668072E-6
  391           2090.     1.756834E-6
  392           2091.     1.845877E-6
  393           2092.     1.935222E-6
  394           2093.     2.024870E-6
  395           2094.     2.114822E-6
  396           2095.     2.205076E-6
  397           2096.     2.295636E-6
  398           2097.     2.386501E-6
  399           2098.     2.477670E-6
  400           2099.     2.569147E-6
  401           2100.     2.660930E-6
  402           2101.     2.805803E-6
  403           2102.     3.048593E-6
  404           2103.     3.292965E-6
  405           2104.     3.538925E-6
  406           2105.     3.786476E-6
  407           2106.     4.035625E-6
  408           2107.     4.286378E-6
  409           2108.     4.538739E-6
  410           2109.     4.792711E-6
  411           2110.     5.048304E-6
  412           2111.     5.201408E-6
  413           2112.     5.144779E-6
  414           2113.     5.087699E-6
  415           2114.     5.030170E-6
  416           2115.     4.972187E-6
  417           2116.     4.913753E-6
  418           2117.     4.854866E-6
  419           2118.     4.795520E-6
  420           2119.     4.735717E-6
  421           2120.     4.675456E-6
  422           2121.     4.870364E-6
  423           2122.     5.589661E-6
  424           2123.     6.313418E-6
  425           2124.     7.041646E-6
  426           2125.     7.774365E-6
  427           2126.     8.511583E-6
  428           2127.     9.253315E-6
  429           2128.     9.999572E-6
  430           2129.     1.075037E-5
  431           2130.     1.150573E-5
  432           2131.     1.228890E-5
  433           2132.     1.312284E-5
  434           2133.     1.396194E-5
  435           2134.     1.480620E-5
  436           2135.     1.565565E-5
  437           2136.     1.651030E-5
  438           2137.     1.737016E-5
  439           2138.     1.823527E-5
  440           2139.     1.910562E-5
  441           2140.     1.998123E-5
  442           2141.     2.072245E-5
  443           2142.     2.117844E-5
  444           2143.     2.163700E-5
  445           2144.     2.209817E-5
  446           2145.     2.256194E-5
  447           2146.     2.302832E-5
  448           2147.     2.349733E-5
  449           2148.     2.396896E-5
  450           2149.     2.444324E-5
  451           2150.     2.492015E-5
  452           2151.     2.541840E-5
  453           2152.     2.595965E-5
  454           2153.     2.650393E-5
  455           2154.     2.705122E-5
  456           2155.     2.760156E-5
  457           2156.     2.815494E-5
  458           2157.     2.871137E-5
  459           2158.     2.927086E-5
  460           2159.     2.983343E-5
  461           2160.     3.039907E-5
  462           2161.     3.108070E-5
  463           2162.     3.201266E-5
  464           2163.     3.294977E-5
  465           2164.     3.389199E-5
  466           2165.     3.483934E-5
  467           2166.     3.579188E-5
  468           2167.     3.674956E-5
  469           2168.     3.771245E-5
  470           2169.     3.868053E-5
  471           2170.     3.965381E-5
  472           2171.     4.139503E-5
  473           2172.     4.477030E-5
  474           2173.     4.816521E-5
  475           2174.     5.157983E-5
  476           2175.     5.501417E-5
  477           2176.     5.846837E-5
  478           2177.     6.194242E-5
  479           2178.     6.543639E-5
  480           2179.     6.895037E-5
  481           2180.     7.248438E-5
  482           2181.     7.692829E-5
  483           2182.     8.332274E-5
  484           2183.     8.975371E-5
  485           2184.     9.622144E-5
  486           2185.     1.027260E-4
  487           2186.     1.092674E-4
  488           2187.     1.158458E-4
  489           2188.     1.224614E-4
  490           2189.     1.291142E-4
  491           2190.     1.358043E-4
  492           2191.     1.418111E-4
  493           2192.     1.462880E-4
  494           2193.     1.507892E-4
  495           2194.     1.553146E-4
  496           2195.     1.598643E-4
  497           2196.     1.644384E-4
  498           2197.     1.690371E-4
  499           2198.     1.736602E-4
  500           2199.     1.783080E-4
  501           2200.     1.829805E-4
  502           2201.     1.867646E-4
  503           2202.     1.887083E-4
  504           2203.     1.906603E-4
  505           2204.     1.926203E-4
  506           2205.     1.945886E-4
  507           2206.     1.965651E-4
  508           2207.     1.985496E-4
  509           2208.     2.005426E-4
  510           2209.     2.025437E-4
  511           2210.     2.045532E-4
  512           2211.     2.076964E-4
  513           2212.     2.133221E-4
  514           2213.     2.189746E-4
  515           2214.     2.246540E-4
  516           2215.     2.303602E-4
  517           2216.     2.360934E-4
  518           2217.     2.418537E-4
  519           2218.     2.476411E-4
  520           2219.     2.534557E-4
  521           2220.     2.592974E-4
  522           2221.     2.684639E-4
  523           2222.     2.850881E-4
  524           2223.     3.017925E-4
  525           2224.     3.185778E-4
  526           2225.     3.354440E-4
  527           2226.     3.523913E-4
  528           2227.     3.694199E-4
  529           2228.     3.865298E-4
  530           2229.     4.037218E-4
  531           2230.     4.209956E-4
  532           2231.     4.411789E-4
  533           2232.     4.683837E-4
  534           2233.     4.956900E-4
  535           2234.     5.230985E-4
  536           2235.     5.506088E-4
  537           2236.     5.782216E-4
  538           2237.     6.059366E-4
  539           2238.     6.337541E-4
  540           2239.     6.616744E-4
  541           2240.     6.896977E-4
  542           2241.     7.155563E-4
  543           2242.     7.365233E-4
  544           2243.     7.575611E-4
  545           2244.     7.786701E-4
  546           2245.     7.998502E-4
  547           2246.     8.211015E-4
  548           2247.     8.424239E-4
  549           2248.     8.638182E-4
  550           2249.     8.852836E-4
  551           2250.     9.068209E-4
  552           2251.     9.219963E-4
  553           2252.     9.222237E-4
  554           2253.     9.224476E-4
  555           2254.     9.226683E-4
  556           2255.     9.228851E-4
  557           2256.     9.230979E-4
  558           2257.     9.233076E-4
  559           2258.     9.235133E-4
  560           2259.     9.237151E-4
  561           2260.     9.239137E-4
  562           2261.     9.242449E-4
  563           2262.     9.249591E-4
  564           2263.     9.256714E-4
  565           2264.     9.263820E-4
  566           2265.     9.270907E-4
  567           2266.     9.277980E-4
  568           2267.     9.285032E-4
  569           2268.     9.292064E-4
  570           2269.     9.299083E-4
  571           2270.     9.306084E-4
  572           2271.     9.381831E-4
  573           2272.     9.620630E-4
  574           2273.     9.860217E-4
  575           2274.     0.001010059
  576           2275.     0.001034175
  577           2276.      0.00105837
  578           2277.     0.001082644
  579           2278.     0.001106997
  580           2279.     0.001131429
  581           2280.      0.00115594
  582           2281.     0.001191129
  583           2282.     0.001252024
  584           2283.     0.001313108
  585           2284.     0.001374382
  586           2285.     0.001435847
  587           2286.     0.001497502
  588           2287.     0.001559347
  589           2288.     0.001621384
  590           2289.     0.001683611
  591           2290.      0.00174603
  592           2291.      0.00181889
  593           2292.     0.001916374
  594           2293.     0.002014172
  595           2294.     0.002112286
  596           2295.     0.002210715
  597           2296.     0.002309461
  598           2297.     0.002408521
  599           2298.       0.0025079
  600           2299.     0.002607594
  601           2300.     0.002707606
  602           2301.     0.002800482
  603           2302.     0.002880211
  604           2303.     0.002960085
  605           2304.     0.003040107
  606           2305.     0.003120273
  607           2306.     0.003200586
  608           2307.     0.003281046
  609           2308.     0.003361652
  610           2309.     0.003442404
  611           2310.     0.003523303
  612           2311.     0.003585142
  613           2312.     0.003600123
  614           2313.     0.003615127
  615           2314.     0.003630153
  616           2315.     0.003645204
  617           2316.     0.003660277
  618           2317.     0.003675375
  619           2318.     0.003690496
  620           2319.     0.003705639
  621           2320.     0.003720807
  622           2321.     0.003730902
  623           2322.     0.003729409
  624           2323.     0.003727912
  625           2324.      0.00372641
  626           2325.       0.0037249
  627           2326.     0.003723386
  628           2327.     0.003721867
  629           2328.      0.00372034
  630           2329.     0.003718809
  631           2330.     0.003717273
  632           2331.     0.003727969
  633           2332.     0.003768731
  634           2333.     0.003809561
  635           2334.     0.003850455
  636           2335.     0.003891418
  637           2336.     0.003932448
  638           2337.     0.003973545
  639           2338.     0.004014709
  640           2339.      0.00405594
  641           2340.      0.00409724
  642           2341.     0.004153882
  643           2342.     0.004249601
  644           2343.     0.004345476
  645           2344.      0.00444151
  646           2345.     0.004537703
  647           2346.     0.004634051
  648           2347.     0.004730558
  649           2348.     0.004827226
  650           2349.     0.004924049
  651           2350.     0.005021031
  652           2351.     0.005128982
  653           2352.     0.005265069
  654           2353.     0.005401376
  655           2354.     0.005537904
  656           2355.     0.005674653
  657           2356.     0.005811622
  658           2357.      0.00594881
  659           2358.      0.00608622
  660           2359.      0.00622385
  661           2360.     0.006361702
  662           2361.     0.006496321
  663           2362.     0.006624007
  664           2363.     0.006751864
  665           2364.       0.0068799
  666           2365.     0.007008117
  667           2366.     0.007136511
  668           2367.     0.007265079
  669           2368.     0.007393827
  670           2369.     0.007522754
  671           2370.     0.007651863
  672           2371.     0.007769831
  673           2372.      0.00785668
  674           2373.     0.007943659
  675           2374.     0.008030767
  676           2375.     0.008118006
  677           2376.     0.008205379
  678           2377.      0.00829288
  679           2378.     0.008380514
  680           2379.     0.008468281
  681           2380.     0.008556179
  682           2381.     0.008641632
  683           2382.     0.008720675
  684           2383.     0.008799833
  685           2384.     0.008879108
  686           2385.     0.008958497
  687           2386.     0.009038004
  688           2387.     0.009117626
  689           2388.     0.009197367
  690           2389.     0.009277224
  691           2390.     0.009357191
  692           2391.     0.009451593
  693           2392.      0.00958719
  694           2393.     0.009722961
  695           2394.     0.009858912
  696           2395.     0.009995035
  697           2396.      0.01013133
  698           2397.      0.01026781
  699           2398.      0.01040446
  700           2399.      0.01054129
  701           2400.      0.01067829
  702           2401.      0.01083375
  703           2402.      0.01107702
  704           2403.      0.01131995
  705           2404.      0.01156255
  706           2405.      0.01180482
  707           2406.      0.01204677
  708           2407.      0.01228838
  709           2408.      0.01252965
  710           2409.       0.0127706
  711           2410.      0.01301122
  712           2411.      0.01329408
  713           2412.      0.01369362
  714           2413.      0.01409262
  715           2414.      0.01449107
  716           2415.      0.01488896
  717           2416.       0.0152863
  718           2417.      0.01568309
  719           2418.      0.01607933
  720           2419.        0.016475
  721           2420.      0.01687012
  722           2421.      0.01730291
  723           2422.      0.01784142
  724           2423.      0.01837917
  725           2424.      0.01891617
  726           2425.       0.0194524
  727           2426.      0.01998786
  728           2427.      0.02052256
  729           2428.       0.0210565
  730           2429.      0.02158966
  731           2430.      0.02212206
  732           2431.      0.02266365
  733           2432.       0.0232474
  734           2433.      0.02383001
  735           2434.      0.02441149
  736           2435.      0.02499185
  737           2436.      0.02557107
  738           2437.      0.02614915
  739           2438.       0.0267261
  740           2439.      0.02730191
  741           2440.      0.02787661
  742           2441.      0.02844447
  743           2442.      0.02898799
  744           2443.      0.02953054
  745           2444.       0.0300721
  746           2445.      0.03061269
  747           2446.      0.03115231
  748           2447.      0.03169091
  749           2448.      0.03222856
  750           2449.      0.03276522
  751           2450.       0.0333009
  752           2451.       0.0338341
  753           2452.      0.03436242
  754           2453.      0.03488978
  755           2454.      0.03541616
  756           2455.      0.03594155
  757           2456.      0.03646595
  758           2457.      0.03698938
  759           2458.      0.03751181
  760           2459.      0.03803327
  761           2460.      0.03855374
  762           2461.      0.03910399
  763           2462.       0.0397534
  764           2463.      0.04040146
  765           2464.      0.04104818
  766           2465.      0.04169355
  767           2466.      0.04233757
  768           2467.      0.04298024
  769           2468.      0.04362156
  770           2469.      0.04426154
  771           2470.      0.04490016
  772           2471.      0.04561035
  773           2472.      0.04652153
  774           2473.      0.04743099
  775           2474.      0.04833872
  776           2475.      0.04924474
  777           2476.      0.05014903
  778           2477.      0.05105161
  779           2478.      0.05195247
  780           2479.      0.05285158
  781           2480.      0.05374899
  782           2481.      0.05471789
  783           2482.      0.05590321
  784           2483.      0.05708626
  785           2484.      0.05826707
  786           2485.       0.0594456
  787           2486.      0.06062191
  788           2487.      0.06179594
  789           2488.       0.0629677
  790           2489.       0.0641372
  791           2490.      0.06530444
  792           2491.      0.06649886
  793           2492.      0.06779788
  794           2493.      0.06909413
  795           2494.      0.07038759
  796           2495.      0.07167832
  797           2496.      0.07296626
  798           2497.      0.07425143
  799           2498.      0.07553384
  800           2499.      0.07681347
  801           2500.      0.07809034
  802           2501.      0.07932544
  803           2502.      0.08047156
  804           2503.      0.08161481
  805           2504.      0.08275515
  806           2505.      0.08389253
  807           2506.      0.08502706
  808           2507.      0.08615866
  809           2508.      0.08728735
  810           2509.      0.08841311
  811           2510.        0.089536
  812           2511.      0.09059086
  813           2512.      0.09144075
  814           2513.      0.09228837
  815           2514.      0.09313367
  816           2515.      0.09397668
  817           2516.      0.09481741
  818           2517.      0.09565587
  819           2518.      0.09649201
  820           2519.      0.09732589
  821           2520.      0.09815744
  822           2521.      0.09892876
  823           2522.      0.09954391
  824           2523.       0.1001572
  825           2524.       0.1007685
  826           2525.       0.1013779
  827           2526.       0.1019854
  828           2527.       0.1025909
  829           2528.       0.1031946
  830           2529.       0.1037963
  831           2530.        0.104396
  832           2531.       0.1049931
  833           2532.       0.1055544
  834           2533.       0.1061139
  835           2534.       0.1066718
  836           2535.       0.1072279
  837           2536.       0.1077823
  838           2537.        0.108335
  839           2538.        0.108886
  840           2539.       0.1094353
  841           2540.       0.1099829
  842           2541.       0.1105353
  843           2542.       0.1111063
  844           2543.       0.1116754
  845           2544.       0.1122428
  846           2545.       0.1128084
  847           2546.       0.1133722
  848           2547.       0.1139342
  849           2548.       0.1144945
  850           2549.       0.1150529
  851           2550.       0.1156096
  852           2551.       0.1161478
  853           2552.       0.1166641
  854           2553.       0.1171786
  855           2554.       0.1176913
  856           2555.       0.1182021
  857           2556.       0.1187112
  858           2557.       0.1192184
  859           2558.       0.1197238
  860           2559.       0.1202274
  861           2560.       0.1207291
  862           2561.       0.1212067
  863           2562.       0.1215713
  864           2563.       0.1219344
  865           2564.       0.1222962
  866           2565.       0.1226567
  867           2566.       0.1230158
  868           2567.       0.1233735
  869           2568.       0.1237298
  870           2569.       0.1240848
  871           2570.       0.1244384
  872           2571.       0.1247467
  873           2572.        0.124906
  874           2573.       0.1250644
  875           2574.       0.1252219
  876           2575.       0.1253786
  877           2576.       0.1255344
  878           2577.       0.1256892
  879           2578.       0.1258433
  880           2579.       0.1259964
  881           2580.       0.1261486
  882           2581.       0.1262536
  883           2582.       0.1262387
  884           2583.       0.1262234
  885           2584.       0.1262076
  886           2585.       0.1261914
  887           2586.       0.1261746
  888           2587.       0.1261574
  889           2588.       0.1261397
  890           2589.       0.1261215
  891           2590.       0.1261028
  892           2591.       0.1260736
  893           2592.       0.1259688
  894           2593.       0.1258636
  895           2594.       0.1257583
  896           2595.       0.1256527
  897           2596.       0.1255469
  898           2597.       0.1254409
  899           2598.       0.1253347
  900           2599.       0.1252282
  901           2600.       0.1251215
  902           2601.        0.124983
  903           2602.        0.124797
  904           2603.        0.124611
  905           2604.       0.1244249
  906           2605.       0.1242387
  907           2606.       0.1240525
  908           2607.       0.1238661
  909           2608.       0.1236797
  910           2609.       0.1234933
  911           2610.       0.1233067
  912           2611.       0.1230937
  913           2612.        0.122827
  914           2613.       0.1225604
  915           2614.        0.122294
  916           2615.       0.1220278
  917           2616.       0.1217617
  918           2617.       0.1214958
  919           2618.       0.1212302
  920           2619.       0.1209646
  921           2620.       0.1206993
  922           2621.       0.1204285
  923           2622.        0.120097
  924           2623.       0.1197659
  925           2624.       0.1194353
  926           2625.        0.119105
  927           2626.        0.118775
  928           2627.       0.1184454
  929           2628.       0.1181162
  930           2629.       0.1177873
  931           2630.       0.1174589
  932           2631.       0.1171212
  933           2632.       0.1167289
  934           2633.       0.1163371
  935           2634.       0.1159458
  936           2635.       0.1155551
  937           2636.        0.115165
  938           2637.       0.1147755
  939           2638.       0.1143865
  940           2639.        0.113998
  941           2640.       0.1136102
  942           2641.       0.1132078
  943           2642.       0.1127881
  944           2643.        0.112369
  945           2644.       0.1119506
  946           2645.       0.1115329
  947           2646.       0.1111161
  948           2647.       0.1106998
  949           2648.       0.1102843
  950           2649.       0.1098695
  951           2650.       0.1094554
  952           2651.        0.109057
  953           2652.       0.1086769
  954           2653.       0.1082973
  955           2654.       0.1079183
  956           2655.       0.1075399
  957           2656.       0.1071621
  958           2657.       0.1067848
  959           2658.       0.1064081
  960           2659.        0.106032
  961           2660.       0.1056564
  962           2661.       0.1052919
  963           2662.       0.1049669
  964           2663.       0.1046422
  965           2664.        0.104318
  966           2665.       0.1039942
  967           2666.       0.1036707
  968           2667.       0.1033477
  969           2668.       0.1030252
  970           2669.        0.102703
  971           2670.       0.1023813
  972           2671.       0.1020629
  973           2672.       0.1017917
  974           2673.       0.1015207
  975           2674.         0.10125
  976           2675.       0.1009796
  977           2676.       0.1007095
  978           2677.       0.1004395
  979           2678.       0.1001699
  980           2679.       0.0999006
  981           2680.      0.09963152
  982           2681.      0.09937741
  983           2682.      0.09914476
  984           2683.      0.09891221
  985           2684.      0.09867983
  986           2685.      0.09844757
  987           2686.      0.09821542
  988           2687.      0.09798342
  989           2688.      0.09775157
  990           2689.       0.0975198
  991           2690.      0.09728824
  992           2691.      0.09705348
  993           2692.      0.09680545
  994           2693.      0.09655757
  995           2694.      0.09630992
  996           2695.      0.09606242
  997           2696.      0.09581511
  998           2697.      0.09556803
  999           2698.      0.09532113
 1000           2699.      0.09507442
 1001           2700.       0.0948279
 1002           2701.      0.09471431
 1003           2702.      0.09456189
 1004           2703.       0.0944095
 1005           2704.      0.09425718
 1006           2705.      0.09410489
 1007           2706.       0.0939527
 1008           2707.      0.09380057
 1009           2708.      0.09364849
 1010           2709.      0.09349641
 1011           2710.      0.09334442
 1012           2711.      0.09319298
 1013           2712.      0.09300843
 1014           2713.      0.09282392
 1015           2714.      0.09263947
 1016           2715.      0.09245504
 1017           2716.      0.09227065
 1018           2717.      0.09208634
 1019           2718.      0.09190203
 1020           2719.      0.09171776
 1021           2720.      0.09153355
 1022           2721.      0.09134562
 1023           2722.      0.09114179
 1024           2723.      0.09093803
 1025           2724.      0.09073429
 1026           2725.       0.0905306
 1027           2726.      0.09032699
 1028           2727.       0.0901234
 1029           2728.      0.08991985
 1030           2729.      0.08971636
 1031           2730.      0.08951295
 1032           2731.      0.08930253
 1033           2732.      0.08909649
 1034           2733.      0.08889054
 1035           2734.      0.08868465
 1036           2735.      0.08847888
 1037           2736.      0.08827318
 1038           2737.      0.08806756
 1039           2738.      0.08786204
 1040           2739.      0.08765657
 1041           2740.      0.08745126
 1042           2741.      0.08725975
 1043           2742.      0.08709302
 1044           2743.      0.08692635
 1045           2744.      0.08675967
 1046           2745.      0.08659303
 1047           2746.      0.08642647
 1048           2747.      0.08625991
 1049           2748.      0.08609339
 1050           2749.      0.08592692
 1051           2750.      0.08576048
 1052           2751.      0.08559168
 1053           2752.      0.08544601
 1054           2753.      0.08530038
 1055           2754.      0.08515482
 1056           2755.      0.08500934
 1057           2756.      0.08486387
 1058           2757.      0.08471851
 1059           2758.      0.08457317
 1060           2759.      0.08442786
 1061           2760.      0.08428264
 1062           2761.      0.08414525
 1063           2762.      0.08400806
 1064           2763.      0.08387091
 1065           2764.       0.0837338
 1066           2765.       0.0835967
 1067           2766.      0.08345965
 1068           2767.      0.08332263
 1069           2768.      0.08318558
 1070           2769.      0.08304861
 1071           2770.      0.08291169
 1072           2771.      0.08276968
 1073           2772.      0.08260454
 1074           2773.      0.08243946
 1075           2774.      0.08227439
 1076           2775.      0.08210936
 1077           2776.      0.08194444
 1078           2777.      0.08177946
 1079           2778.      0.08161453
 1080           2779.      0.08144969
 1081           2780.      0.08128487
 1082           2781.      0.08110548
 1083           2782.      0.08089286
 1084           2783.      0.08068034
 1085           2784.      0.08046789
 1086           2785.      0.08025554
 1087           2786.      0.08004329
 1088           2787.      0.07983113
