#  Table f606w.UVIS2.fits[1]  Fri 11:54:39 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

  374           2073.     4.582000E-8
  375           2074.     4.686128E-8
  376           2075.     4.790587E-8
  377           2076.     4.895380E-8
  378           2077.     5.000504E-8
  379           2078.     5.105967E-8
  380           2079.     5.211762E-8
  381           2080.     5.317893E-8
  382           2081.     5.308743E-8
  383           2082.     5.070953E-8
  384           2083.     4.832307E-8
  385           2084.     4.592808E-8
  386           2085.     4.352450E-8
  387           2086.     4.111233E-8
  388           2087.     3.869156E-8
  389           2088.     3.626214E-8
  390           2089.     3.382410E-8
  391           2090.     3.137740E-8
  392           2091.     2.892165E-8
  393           2092.     2.645728E-8
  394           2093.     2.398426E-8
  395           2094.     2.150258E-8
  396           2095.     1.901220E-8
  397           2096.     1.651313E-8
  398           2097.     1.400535E-8
  399           2098.     1.148882E-8
  400           2099.     8.963547E-9
  401           2100.     6.429504E-9
  402           2101.     5.452576E-9
  403           2102.     7.599790E-9
  404           2103.     9.761288E-9
  405           2104.     1.193711E-8
  406           2105.     1.412731E-8
  407           2106.     1.633193E-8
  408           2107.     1.855102E-8
  409           2108.     2.078463E-8
  410           2109.     2.303280E-8
  411           2110.     2.529559E-8
  412           2111.     2.757264E-8
  413           2112.     2.986434E-8
  414           2113.     3.217072E-8
  415           2114.     3.449184E-8
  416           2115.     3.682773E-8
  417           2116.     3.917847E-8
  418           2117.     4.154410E-8
  419           2118.     4.392464E-8
  420           2119.     4.632017E-8
  421           2120.     4.873073E-8
  422           2121.     5.046904E-8
  423           2122.     5.082514E-8
  424           2123.     5.118280E-8
  425           2124.     5.154204E-8
  426           2125.     5.190284E-8
  427           2126.     5.226523E-8
  428           2127.     5.262918E-8
  429           2128.     5.299472E-8
  430           2129.     5.336185E-8
  431           2130.     5.373057E-8
  432           2131.     5.410509E-8
  433           2132.     5.448127E-8
  434           2133.     5.485911E-8
  435           2134.     5.523862E-8
  436           2135.     5.561979E-8
  437           2136.     5.600267E-8
  438           2137.     5.638720E-8
  439           2138.     5.677344E-8
  440           2139.     5.716135E-8
  441           2140.     5.755100E-8
  442           2141.     5.794088E-8
  443           2142.     5.833169E-8
  444           2143.     5.872419E-8
  445           2144.     5.911840E-8
  446           2145.     5.951430E-8
  447           2146.     5.991192E-8
  448           2147.     6.031124E-8
  449           2148.     6.071227E-8
  450           2149.     6.111504E-8
  451           2150.     6.151953E-8
  452           2151.     6.192450E-8
  453           2152.     6.233120E-8
  454           2153.     6.273964E-8
  455           2154.     6.314979E-8
  456           2155.     6.356171E-8
  457           2156.     6.397534E-8
  458           2157.     6.439070E-8
  459           2158.     6.480784E-8
  460           2159.     6.522670E-8
  461           2160.     6.564733E-8
  462           2161.     6.576042E-8
  463           2162.     6.523409E-8
  464           2163.     6.470396E-8
  465           2164.     6.416992E-8
  466           2165.     6.363200E-8
  467           2166.     6.309023E-8
  468           2167.     6.254449E-8
  469           2168.     6.199488E-8
  470           2169.     6.144131E-8
  471           2170.     6.088378E-8
  472           2171.     6.032673E-8
  473           2172.     5.976560E-8
  474           2173.     5.920041E-8
  475           2174.     5.863115E-8
  476           2175.     5.805778E-8
  477           2176.     5.748037E-8
  478           2177.     5.689880E-8
  479           2178.     5.631311E-8
  480           2179.     5.572331E-8
  481           2180.     5.512934E-8
  482           2181.     5.409845E-8
  483           2182.     5.212904E-8
  484           2183.     5.014744E-8
  485           2184.     4.815368E-8
  486           2185.     4.614769E-8
  487           2186.     4.412943E-8
  488           2187.     4.209885E-8
  489           2188.     4.005593E-8
  490           2189.     3.800065E-8
  491           2190.     3.593296E-8
  492           2191.     3.385200E-8
  493           2192.     3.175867E-8
  494           2193.     2.965292E-8
  495           2194.     2.753470E-8
  496           2195.     2.540400E-8
  497           2196.     2.326076E-8
  498           2197.     2.110495E-8
  499           2198.     1.893653E-8
  500           2199.     1.675549E-8
  501           2200.     1.456176E-8
  502           2201.     1.300534E-8
  503           2202.     1.288140E-8
  504           2203.     1.275673E-8
  505           2204.     1.263134E-8
  506           2205.     1.250523E-8
  507           2206.     1.237839E-8
  508           2207.     1.225081E-8
  509           2208.     1.212251E-8
  510           2209.     1.199348E-8
  511           2210.     1.186371E-8
  512           2211.     1.173400E-8
  513           2212.     1.160353E-8
  514           2213.     1.147230E-8
  515           2214.     1.134032E-8
  516           2215.     1.120757E-8
  517           2216.     1.107405E-8
  518           2217.     1.093978E-8
  519           2218.     1.080473E-8
  520           2219.     1.066891E-8
  521           2220.     1.053231E-8
  522           2221.     1.036586E-8
  523           2222.     1.013391E-8
  524           2223.     9.900727E-9
  525           2224.     9.666300E-9
  526           2225.     9.430632E-9
  527           2226.     9.193720E-9
  528           2227.     8.955558E-9
  529           2228.     8.716139E-9
  530           2229.     8.475470E-9
  531           2230.     8.233540E-9
  532           2231.     7.985929E-9
  533           2232.     7.737327E-9
  534           2233.     7.487730E-9
  535           2234.     7.237139E-9
  536           2235.     6.985552E-9
  537           2236.     6.732964E-9
  538           2237.     6.479377E-9
  539           2238.     6.224789E-9
  540           2239.     5.969195E-9
  541           2240.     5.712601E-9
  542           2241.     5.923864E-9
  543           2242.     7.209272E-9
  544           2243.     8.499211E-9
  545           2244.     9.793687E-9
  546           2245.     1.109270E-8
  547           2246.     1.239626E-8
  548           2247.     1.370438E-8
  549           2248.     1.501706E-8
  550           2249.     1.633429E-8
  551           2250.     1.765611E-8
  552           2251.     1.898371E-8
  553           2252.     2.031605E-8
  554           2253.     2.165316E-8
  555           2254.     2.299504E-8
  556           2255.     2.434169E-8
  557           2256.     2.569312E-8
  558           2257.     2.704934E-8
  559           2258.     2.841035E-8
  560           2259.     2.977616E-8
  561           2260.     3.114678E-8
  562           2261.     3.252122E-8
  563           2262.     3.390041E-8
  564           2263.     3.528434E-8
  565           2264.     3.667303E-8
  566           2265.     3.806647E-8
  567           2266.     3.946468E-8
  568           2267.     4.086766E-8
  569           2268.     4.227541E-8
  570           2269.     4.368797E-8
  571           2270.     4.510531E-8
  572           2271.     4.652610E-8
  573           2272.     4.795161E-8
  574           2273.     4.938185E-8
  575           2274.     5.081683E-8
  576           2275.     5.225656E-8
  577           2276.     5.370103E-8
  578           2277.     5.515025E-8
  579           2278.     5.660424E-8
  580           2279.     5.806300E-8
  581           2280.     5.952654E-8
  582           2281.     5.980803E-8
  583           2282.     5.727914E-8
  584           2283.     5.474195E-8
  585           2284.     5.219643E-8
  586           2285.     4.964258E-8
  587           2286.     4.708040E-8
  588           2287.     4.450987E-8
  589           2288.     4.193097E-8
  590           2289.     3.934372E-8
  591           2290.     3.674808E-8
  592           2291.     3.414642E-8
  593           2292.     3.153600E-8
  594           2293.     2.891682E-8
  595           2294.     2.628886E-8
  596           2295.     2.365211E-8
  597           2296.     2.100657E-8
  598           2297.     1.835222E-8
  599           2298.     1.568906E-8
  600           2299.     1.301706E-8
  601           2300.     1.033622E-8
  602           2301.     8.431420E-9
  603           2302.     8.445594E-9
  604           2303.     8.459781E-9
  605           2304.     8.473988E-9
  606           2305.     8.488213E-9
  607           2306.     8.502455E-9
  608           2307.     8.516712E-9
  609           2308.     8.530987E-9
  610           2309.     8.545277E-9
  611           2310.     8.559588E-9
  612           2311.     8.573717E-9
  613           2312.     8.587866E-9
  614           2313.     8.602031E-9
  615           2314.     8.616210E-9
  616           2315.     8.630408E-9
  617           2316.     8.644621E-9
  618           2317.     8.658852E-9
  619           2318.     8.673100E-9
  620           2319.     8.687362E-9
  621           2320.     8.701643E-9
  622           2321.     8.714941E-9
  623           2322.     8.728250E-9
  624           2323.     8.741576E-9
  625           2324.     8.754915E-9
  626           2325.     8.768267E-9
  627           2326.     8.781631E-9
  628           2327.     8.795014E-9
  629           2328.     8.808404E-9
  630           2329.     8.821809E-9
  631           2330.     8.835231E-9
  632           2331.     8.849319E-9
  633           2332.     8.863423E-9
  634           2333.     8.877544E-9
  635           2334.     8.891676E-9
  636           2335.     8.905829E-9
  637           2336.     8.919995E-9
  638           2337.     8.934177E-9
  639           2338.     8.948376E-9
  640           2339.     8.962590E-9
  641           2340.     8.976823E-9
  642           2341.     8.959598E-9
  643           2342.     8.862838E-9
  644           2343.     8.765902E-9
  645           2344.     8.668799E-9
  646           2345.     8.571522E-9
  647           2346.     8.474072E-9
  648           2347.     8.376452E-9
  649           2348.     8.278660E-9
  650           2349.     8.180691E-9
  651           2350.     8.082552E-9
  652           2351.     7.984113E-9
  653           2352.     7.885500E-9
  654           2353.     7.786719E-9
  655           2354.     7.687769E-9
  656           2355.     7.588650E-9
  657           2356.     7.489358E-9
  658           2357.     7.389897E-9
  659           2358.     7.290264E-9
  660           2359.     7.190461E-9
  661           2360.     7.090487E-9
  662           2361.     7.253285E-9
  663           2362.     8.100564E-9
  664           2363.     8.949047E-9
  665           2364.     9.798734E-9
  666           2365.     1.064963E-8
  667           2366.     1.150174E-8
  668           2367.     1.235504E-8
  669           2368.     1.320957E-8
  670           2369.     1.406529E-8
  671           2370.     1.492223E-8
  672           2371.     1.578163E-8
  673           2372.     1.664237E-8
  674           2373.     1.750446E-8
  675           2374.     1.836790E-8
  676           2375.     1.923268E-8
  677           2376.     2.009882E-8
  678           2377.     2.096631E-8
  679           2378.     2.183516E-8
  680           2379.     2.270536E-8
  681           2380.     2.357691E-8
  682           2381.     2.444952E-8
  683           2382.     2.532344E-8
  684           2383.     2.619871E-8
  685           2384.     2.707533E-8
  686           2385.     2.795326E-8
  687           2386.     2.883255E-8
  688           2387.     2.971318E-8
  689           2388.     3.059516E-8
  690           2389.     3.147847E-8
  691           2390.     3.236311E-8
  692           2391.     3.324565E-8
  693           2392.     3.412935E-8
  694           2393.     3.501420E-8
  695           2394.     3.590022E-8
  696           2395.     3.678741E-8
  697           2396.     3.767575E-8
  698           2397.     3.856526E-8
  699           2398.     3.945596E-8
  700           2399.     4.034779E-8
  701           2400.     4.124079E-8
  702           2401.     4.207975E-8
  703           2402.     4.291756E-8
  704           2403.     4.375423E-8
  705           2404.     4.458976E-8
  706           2405.     4.542414E-8
  707           2406.     4.625738E-8
  708           2407.     4.708946E-8
  709           2408.     4.792040E-8
  710           2409.     4.875018E-8
  711           2410.     4.957883E-8
  712           2411.     5.040587E-8
  713           2412.     5.123174E-8
  714           2413.     5.205644E-8
  715           2414.     5.287997E-8
  716           2415.     5.370232E-8
  717           2416.     5.452350E-8
  718           2417.     5.534349E-8
  719           2418.     5.616234E-8
  720           2419.     5.697996E-8
  721           2420.     5.779642E-8
  722           2421.     5.827637E-8
  723           2422.     5.782685E-8
  724           2423.     5.737785E-8
  725           2424.     5.692938E-8
  726           2425.     5.648145E-8
  727           2426.     5.603404E-8
  728           2427.     5.558714E-8
  729           2428.     5.514077E-8
  730           2429.     5.469494E-8
  731           2430.     5.424964E-8
  732           2431.     5.379197E-8
  733           2432.     5.333504E-8
  734           2433.     5.287885E-8
  735           2434.     5.242341E-8
  736           2435.     5.196874E-8
  737           2436.     5.151481E-8
  738           2437.     5.106161E-8
  739           2438.     5.060919E-8
  740           2439.     5.015751E-8
  741           2440.     4.970659E-8
  742           2441.     4.882048E-8
  743           2442.     4.668542E-8
  744           2443.     4.455392E-8
  745           2444.     4.242601E-8
  746           2445.     4.030165E-8
  747           2446.     3.818087E-8
  748           2447.     3.606364E-8
  749           2448.     3.395000E-8
  750           2449.     3.183992E-8
  751           2450.     2.973344E-8
  752           2451.     2.763041E-8
  753           2452.     2.553099E-8
  754           2453.     2.343517E-8
  755           2454.     2.134295E-8
  756           2455.     1.925433E-8
  757           2456.     1.716932E-8
  758           2457.     1.508791E-8
  759           2458.     1.301012E-8
  760           2459.     1.093593E-8
  761           2460.     8.865361E-9
  762           2461.     8.026454E-9
  763           2462.     1.076379E-8
  764           2463.     1.349577E-8
  765           2464.     1.622240E-8
  766           2465.     1.894367E-8
  767           2466.     2.165958E-8
  768           2467.     2.437012E-8
  769           2468.     2.707532E-8
  770           2469.     2.977514E-8
  771           2470.     3.246960E-8
  772           2471.     3.516192E-8
  773           2472.     3.784936E-8
  774           2473.     4.053193E-8
  775           2474.     4.320960E-8
  776           2475.     4.588239E-8
  777           2476.     4.855030E-8
  778           2477.     5.121334E-8
  779           2478.     5.387147E-8
  780           2479.     5.652470E-8
  781           2480.     5.917305E-8
  782           2481.     6.146256E-8
  783           2482.     6.269244E-8
  784           2483.     6.391995E-8
  785           2484.     6.514512E-8
  786           2485.     6.636792E-8
  787           2486.     6.758839E-8
  788           2487.     6.880650E-8
  789           2488.     7.002226E-8
  790           2489.     7.123564E-8
  791           2490.     7.244668E-8
  792           2491.     7.364862E-8
  793           2492.     7.484800E-8
  794           2493.     7.604483E-8
  795           2494.     7.723903E-8
  796           2495.     7.843067E-8
  797           2496.     7.961972E-8
  798           2497.     8.080620E-8
  799           2498.     8.199007E-8
  800           2499.     8.317138E-8
  801           2500.     8.435010E-8
  802           2501.     8.427409E-8
  803           2502.     8.040745E-8
  804           2503.     7.654953E-8
  805           2504.     7.270032E-8
  806           2505.     6.885980E-8
  807           2506.     6.502800E-8
  808           2507.     6.120494E-8
  809           2508.     5.739060E-8
  810           2509.     5.358498E-8
  811           2510.     4.978811E-8
  812           2511.     4.600010E-8
  813           2512.     4.222081E-8
  814           2513.     3.845026E-8
  815           2514.     3.468843E-8
  816           2515.     3.093535E-8
  817           2516.     2.719102E-8
  818           2517.     2.345544E-8
  819           2518.     1.972860E-8
  820           2519.     1.601054E-8
  821           2520.     1.230124E-8
  822           2521.     9.800516E-9
  823           2522.     1.106801E-8
  824           2523.     1.233221E-8
  825           2524.     1.359313E-8
  826           2525.     1.485076E-8
  827           2526.     1.610510E-8
  828           2527.     1.735616E-8
  829           2528.     1.860393E-8
  830           2529.     1.984840E-8
  831           2530.     2.108959E-8
  832           2531.     2.232960E-8
  833           2532.     2.356655E-8
  834           2533.     2.480045E-8
  835           2534.     2.603128E-8
  836           2535.     2.725905E-8
  837           2536.     2.848375E-8
  838           2537.     2.970538E-8
  839           2538.     3.092396E-8
  840           2539.     3.213946E-8
  841           2540.     3.335188E-8
  842           2541.     3.456130E-8
  843           2542.     3.576767E-8
  844           2543.     3.697096E-8
  845           2544.     3.817118E-8
  846           2545.     3.936831E-8
  847           2546.     4.056239E-8
  848           2547.     4.175336E-8
  849           2548.     4.294127E-8
  850           2549.     4.412606E-8
  851           2550.     4.530780E-8
  852           2551.     4.648227E-8
  853           2552.     4.765343E-8
  854           2553.     4.882128E-8
  855           2554.     4.998581E-8
  856           2555.     5.114706E-8
  857           2556.     5.230502E-8
  858           2557.     5.345966E-8
  859           2558.     5.461101E-8
  860           2559.     5.575902E-8
  861           2560.     5.690375E-8
  862           2561.     5.751373E-8
  863           2562.     5.635106E-8
  864           2563.     5.519109E-8
  865           2564.     5.403387E-8
  866           2565.     5.287937E-8
  867           2566.     5.172758E-8
  868           2567.     5.057853E-8
  869           2568.     4.943219E-8
  870           2569.     4.828859E-8
  871           2570.     4.714773E-8
  872           2571.     4.600968E-8
  873           2572.     4.487435E-8
  874           2573.     4.374175E-8
  875           2574.     4.261189E-8
  876           2575.     4.148477E-8
  877           2576.     4.036040E-8
  878           2577.     3.923873E-8
  879           2578.     3.811982E-8
  880           2579.     3.700366E-8
  881           2580.     3.589023E-8
  882           2581.     3.477644E-8
  883           2582.     3.366559E-8
  884           2583.     3.255770E-8
  885           2584.     3.145274E-8
  886           2585.     3.035074E-8
  887           2586.     2.925169E-8
  888           2587.     2.815559E-8
  889           2588.     2.706245E-8
  890           2589.     2.597224E-8
  891           2590.     2.488499E-8
  892           2591.     2.380293E-8
  893           2592.     2.272362E-8
  894           2593.     2.164706E-8
  895           2594.     2.057327E-8
  896           2595.     1.950221E-8
  897           2596.     1.843393E-8
  898           2597.     1.736840E-8
  899           2598.     1.630564E-8
  900           2599.     1.524564E-8
  901           2600.     1.418840E-8
  902           2601.     1.355036E-8
  903           2602.     1.437036E-8
  904           2603.     1.518784E-8
  905           2604.     1.600282E-8
  906           2605.     1.681529E-8
  907           2606.     1.762524E-8
  908           2607.     1.843268E-8
  909           2608.     1.923761E-8
  910           2609.     2.004002E-8
  911           2610.     2.083990E-8
  912           2611.     2.163533E-8
  913           2612.     2.242808E-8
  914           2613.     2.321817E-8
  915           2614.     2.400560E-8
  916           2615.     2.479035E-8
  917           2616.     2.557245E-8
  918           2617.     2.635186E-8
  919           2618.     2.712862E-8
  920           2619.     2.790269E-8
  921           2620.     2.867410E-8
  922           2621.     2.944559E-8
  923           2622.     3.021455E-8
  924           2623.     3.098098E-8
  925           2624.     3.174488E-8
  926           2625.     3.250624E-8
  927           2626.     3.326507E-8
  928           2627.     3.402136E-8
  929           2628.     3.477509E-8
  930           2629.     3.552630E-8
  931           2630.     3.627498E-8
  932           2631.     3.702286E-8
  933           2632.     3.776827E-8
  934           2633.     3.851122E-8
  935           2634.     3.925168E-8
  936           2635.     3.998965E-8
  937           2636.     4.072515E-8
  938           2637.     4.145817E-8
  939           2638.     4.218869E-8
  940           2639.     4.291674E-8
  941           2640.     4.364229E-8
  942           2641.     4.383421E-8
  943           2642.     4.208512E-8
  944           2643.     4.034154E-8
  945           2644.     3.860343E-8
  946           2645.     3.687086E-8
  947           2646.     3.514379E-8
  948           2647.     3.342223E-8
  949           2648.     3.170618E-8
  950           2649.     2.999566E-8
  951           2650.     2.829065E-8
  952           2651.     2.659365E-8
  953           2652.     2.490184E-8
  954           2653.     2.321525E-8
  955           2654.     2.153389E-8
  956           2655.     1.985775E-8
  957           2656.     1.818683E-8
  958           2657.     1.652114E-8
  959           2658.     1.486070E-8
  960           2659.     1.320549E-8
  961           2660.     1.155553E-8
  962           2661.     1.029261E-8
  963           2662.     1.048073E-8
  964           2663.     1.066817E-8
  965           2664.     1.085494E-8
  966           2665.     1.104105E-8
  967           2666.     1.122647E-8
  968           2667.     1.141121E-8
  969           2668.     1.159529E-8
  970           2669.     1.177869E-8
  971           2670.     1.196141E-8
  972           2671.     1.214236E-8
  973           2672.     1.232261E-8
  974           2673.     1.250214E-8
  975           2674.     1.268097E-8
  976           2675.     1.285908E-8
  977           2676.     1.303648E-8
  978           2677.     1.321317E-8
  979           2678.     1.338915E-8
  980           2679.     1.356442E-8
  981           2680.     1.373897E-8
  982           2681.     1.391411E-8
  983           2682.     1.408856E-8
  984           2683.     1.426233E-8
  985           2684.     1.443542E-8
  986           2685.     1.460782E-8
  987           2686.     1.477955E-8
  988           2687.     1.495058E-8
  989           2688.     1.512094E-8
  990           2689.     1.529060E-8
  991           2690.     1.545959E-8
  992           2691.     1.562791E-8
  993           2692.     1.579554E-8
  994           2693.     1.596249E-8
  995           2694.     1.612875E-8
  996           2695.     1.629432E-8
  997           2696.     1.645920E-8
  998           2697.     1.662339E-8
  999           2698.     1.678690E-8
 1000           2699.     1.694972E-8
 1001           2700.     1.711184E-8
 1002           2701.     1.744447E-8
 1003           2702.     1.836125E-8
 1004           2703.     1.927756E-8
 1005           2704.     2.019339E-8
 1006           2705.     2.110875E-8
 1007           2706.     2.202363E-8
 1008           2707.     2.293805E-8
 1009           2708.     2.385199E-8
 1010           2709.     2.476544E-8
 1011           2710.     2.567842E-8
 1012           2711.     2.659339E-8
 1013           2712.     2.750803E-8
 1014           2713.     2.842236E-8
 1015           2714.     2.933639E-8
 1016           2715.     3.025011E-8
 1017           2716.     3.116351E-8
 1018           2717.     3.207662E-8
 1019           2718.     3.298940E-8
 1020           2719.     3.390187E-8
 1021           2720.     3.481403E-8
 1022           2721.     3.572591E-8
